index,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist,song_name,cluster
73,0.443,0.582,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,audio_features,7rpNuuoMbid56XkDsx2FjE,spotify:track:7rpNuuoMbid56XkDsx2FjE,https://api.spotify.com/v1/tracks/7rpNuuoMbid56XkDsx2FjE,https://api.spotify.com/v1/audio-analysis/7rpNuuoMbid56XkDsx2FjE,193090,4,Niall Horan,Black And White,6
77,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,02MWAaffLxlfxAUY7c5dvx,spotify:track:02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/tracks/02MWAaffLxlfxAUY7c5dvx,https://api.spotify.com/v1/audio-analysis/02MWAaffLxlfxAUY7c5dvx,238805,4,Glass Animals,Heat Waves,2
79,0.702,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064,4,Dua Lipa & DaBaby,Levitating (feat. DaBaby),1
80,0.454,0.788,6,-6.748,1,0.0371,0.574,0.000766,0.0859,0.52,126.15,audio_features,3oEkrIfXfSh9zGnE7eBzSV,spotify:track:3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/tracks/3oEkrIfXfSh9zGnE7eBzSV,https://api.spotify.com/v1/audio-analysis/3oEkrIfXfSh9zGnE7eBzSV,294720,4,ABBA,The Winner Takes It All,5
81,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,audio_features,480dDrqG7LO6qDaphHeXlM,spotify:track:480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/tracks/480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/audio-analysis/480dDrqG7LO6qDaphHeXlM,210133,4,Genesis,Invisible Touch - Remastered 2007,1
82,0.451,0.752,8,-6.993,1,0.0412,0.00939,0.000202,0.0844,0.358,81.917,audio_features,56GbZVwxMdf1DENCluYS8A,spotify:track:56GbZVwxMdf1DENCluYS8A,https://api.spotify.com/v1/tracks/56GbZVwxMdf1DENCluYS8A,https://api.spotify.com/v1/audio-analysis/56GbZVwxMdf1DENCluYS8A,238173,4,Crowded House,Don't Dream It's Over,2
83,0.851,0.406,1,-11.631,1,0.0661,0.219,6.41e-06,0.0853,0.792,97.84,audio_features,4kOfxxnW1ukZdsNbCKY9br,spotify:track:4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/tracks/4kOfxxnW1ukZdsNbCKY9br,https://api.spotify.com/v1/audio-analysis/4kOfxxnW1ukZdsNbCKY9br,226880,4,Tina Turner,What's Love Got to Do with It,1
84,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,audio_features,2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,https://api.spotify.com/v1/audio-analysis/2WfaOiMkCvy7F5fcp2zZ8L,225280,4,a-ha,Take on Me,1
85,0.822,0.478,1,-8.746,1,0.0343,0.559,0.0073,0.0813,0.722,117.394,audio_features,0SNGe4xksgp7CGnY5kMXOJ,spotify:track:0SNGe4xksgp7CGnY5kMXOJ,https://api.spotify.com/v1/tracks/0SNGe4xksgp7CGnY5kMXOJ,https://api.spotify.com/v1/audio-analysis/0SNGe4xksgp7CGnY5kMXOJ,251573,4,The Police,Every Breath You Take,1
86,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,audio_features,63CHa6rmamv9OsehkRD8oz,spotify:track:63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/tracks/63CHa6rmamv9OsehkRD8oz,https://api.spotify.com/v1/audio-analysis/63CHa6rmamv9OsehkRD8oz,206360,4,Phil Collins,Against All Odds (Take a Look at Me Now) - 2016 Remaster,6
87,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,audio_features,5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,293827,4,Michael Jackson,Billie Jean,2
88,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,audio_features,2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,https://api.spotify.com/v1/audio-analysis/2tUBqZG2AbRi7Q0BIrVrEj,291293,4,Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),1
89,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,audio_features,0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,https://api.spotify.com/v1/audio-analysis/0GONea6G2XdnHWjNZd6zt3,216053,4,Bryan Adams,Summer Of '69,1
90,0.679,0.708,2,-7.854,0,0.0258,0.0989,0.00384,0.425,0.763,133.501,audio_features,3LIaJyHeA9lxmskbFaez44,spotify:track:3LIaJyHeA9lxmskbFaez44,https://api.spotify.com/v1/tracks/3LIaJyHeA9lxmskbFaez44,https://api.spotify.com/v1/audio-analysis/3LIaJyHeA9lxmskbFaez44,274467,4,ABBA,Lay All Your Love On Me,1
91,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,audio_features,2M9ro2krNb7nr7HSprkEgo,spotify:track:2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/tracks/2M9ro2krNb7nr7HSprkEgo,https://api.spotify.com/v1/audio-analysis/2M9ro2krNb7nr7HSprkEgo,296800,4,Tracy Chapman,Fast Car,5
92,0.579,0.669,4,-8.704,0,0.0326,0.253,0.0257,0.0911,0.798,175.181,audio_features,2gUjs3Y8RoPpwozKyQDCUa,spotify:track:2gUjs3Y8RoPpwozKyQDCUa,https://api.spotify.com/v1/tracks/2gUjs3Y8RoPpwozKyQDCUa,https://api.spotify.com/v1/audio-analysis/2gUjs3Y8RoPpwozKyQDCUa,266173,4,Genesis,That's All - Remastered 2007,1
93,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,audio_features,4YwbSZaYeYja8Umyt222Qf,spotify:track:4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/tracks/4YwbSZaYeYja8Umyt222Qf,https://api.spotify.com/v1/audio-analysis/4YwbSZaYeYja8Umyt222Qf,175747,4,Phil Collins,You Can't Hurry Love - 2016 Remaster,2
94,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,audio_features,7FwBtcecmlpc1sLySPXeGE,spotify:track:7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/tracks/7FwBtcecmlpc1sLySPXeGE,https://api.spotify.com/v1/audio-analysis/7FwBtcecmlpc1sLySPXeGE,241307,4,Bruce Springsteen,Dancing In the Dark,6
95,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0nd1Vs5BIoIU4TJlzR8KVB,spotify:track:0nd1Vs5BIoIU4TJlzR8KVB,https://api.spotify.com/v1/tracks/0nd1Vs5BIoIU4TJlzR8KVB,https://api.spotify.com/v1/audio-analysis/0nd1Vs5BIoIU4TJlzR8KVB,193200,4,George Michael,Faith - Remastered,2
96,0.662,0.737,0,-9.54,1,0.0296,0.108,0.0191,0.119,0.744,103.867,audio_features,6pPWRBubXOBAHnjl5ZIujB,spotify:track:6pPWRBubXOBAHnjl5ZIujB,https://api.spotify.com/v1/tracks/6pPWRBubXOBAHnjl5ZIujB,https://api.spotify.com/v1/audio-analysis/6pPWRBubXOBAHnjl5ZIujB,329800,4,Tina Turner,The Best,5
97,0.611,0.524,8,-8.256,1,0.035,0.68,0.0,0.0753,0.73,203.787,audio_features,6apPqjW8ezpKEicAkkBlvO,spotify:track:6apPqjW8ezpKEicAkkBlvO,https://api.spotify.com/v1/tracks/6apPqjW8ezpKEicAkkBlvO,https://api.spotify.com/v1/audio-analysis/6apPqjW8ezpKEicAkkBlvO,250053,4,Dolly Parton & Kenny Rogers,Islands in the Stream,2
98,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,0J2p4KYdr6Mg4ET6JPlbe1,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853,4,ABBA,Super Trouper,1
99,0.619,0.939,1,-6.787,1,0.0397,0.0173,0.000355,0.327,0.677,115.164,audio_features,2oiMNaVCul7qmMzpRStjCg,spotify:track:2oiMNaVCul7qmMzpRStjCg,https://api.spotify.com/v1/tracks/2oiMNaVCul7qmMzpRStjCg,https://api.spotify.com/v1/audio-analysis/2oiMNaVCul7qmMzpRStjCg,286320,4,Genesis,Land Of Confusion - Remastered 2007,1
100,0.85,0.365,5,-10.67,0,0.21,0.126,1.91e-06,0.0679,0.236,145.834,audio_features,2BcMwX1MPV6ZHP4tUT9uq6,spotify:track:2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/tracks/2BcMwX1MPV6ZHP4tUT9uq6,https://api.spotify.com/v1/audio-analysis/2BcMwX1MPV6ZHP4tUT9uq6,242966,4,Drake & 21 Savage & Project Pat,Knife Talk (with 21 Savage ft. Project Pat),3
101,0.681,0.63,1,-5.585,1,0.0385,0.00383,0.0,0.139,0.183,151.951,audio_features,3J4VKkUpLvomXJbn9ZAypO,spotify:track:3J4VKkUpLvomXJbn9ZAypO,https://api.spotify.com/v1/tracks/3J4VKkUpLvomXJbn9ZAypO,https://api.spotify.com/v1/audio-analysis/3J4VKkUpLvomXJbn9ZAypO,161053,4,Meek Mill & Lil Durk & Lil Baby,Sharing Locations (feat. Lil Baby & Lil Durk),6
102,0.711,0.611,1,-5.453,1,0.329,0.00575,0.0,0.231,0.144,134.14,audio_features,7Bpx2vsWfQFBACRz4h3IqH,spotify:track:7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/tracks/7Bpx2vsWfQFBACRz4h3IqH,https://api.spotify.com/v1/audio-analysis/7Bpx2vsWfQFBACRz4h3IqH,252070,4,Baby Keem & Kendrick Lamar,family ties (with Kendrick Lamar),3
104,0.718,0.628,0,-5.334,1,0.373,0.0884,0.0,0.186,0.771,139.769,audio_features,6pmNoWKk0r6zfIjWneJRxR,spotify:track:6pmNoWKk0r6zfIjWneJRxR,https://api.spotify.com/v1/tracks/6pmNoWKk0r6zfIjWneJRxR,https://api.spotify.com/v1/audio-analysis/6pmNoWKk0r6zfIjWneJRxR,154433,4,DaBaby & Lil Wayne,Lonely (with Lil Wayne),3
105,0.681,0.687,9,-7.612,1,0.332,0.0555,0.0,0.062,0.588,108.641,audio_features,21AJQhGZpujjZQXByZAXpr,spotify:track:21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/tracks/21AJQhGZpujjZQXByZAXpr,https://api.spotify.com/v1/audio-analysis/21AJQhGZpujjZQXByZAXpr,190345,3,Lil Tecca & Gunna,REPEAT IT (with Gunna),3
106,0.803,0.597,11,-6.035,0,0.141,0.000619,4.5e-06,0.323,0.331,136.008,audio_features,0k1WUmIRnG3xU6fvvDVfRG,spotify:track:0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/tracks/0k1WUmIRnG3xU6fvvDVfRG,https://api.spotify.com/v1/audio-analysis/0k1WUmIRnG3xU6fvvDVfRG,257605,4,Drake & Future & Young Thug,Way 2 Sexy (with Future & Young Thug),2
107,0.869,0.62,9,-5.308,1,0.191,0.36,0.0,0.103,0.961,148.041,audio_features,5ChX0Yt1wPpRJFPPecJZPh,spotify:track:5ChX0Yt1wPpRJFPPecJZPh,https://api.spotify.com/v1/tracks/5ChX0Yt1wPpRJFPPecJZPh,https://api.spotify.com/v1/audio-analysis/5ChX0Yt1wPpRJFPPecJZPh,201081,4,Joyner Lucas & Lil Tjay,Dreams Unfold,2
109,0.756,0.698,6,-5.464,1,0.178,0.0849,0.0,0.221,0.66,77.497,audio_features,5KQxun2WxwDMsV7HCN2ONK,spotify:track:5KQxun2WxwDMsV7HCN2ONK,https://api.spotify.com/v1/tracks/5KQxun2WxwDMsV7HCN2ONK,https://api.spotify.com/v1/audio-analysis/5KQxun2WxwDMsV7HCN2ONK,247714,4,Trippie Redd & Polo G & Lil Durk,Rich MF (feat. Polo G & Lil Durk),2
111,0.748,0.591,2,-6.234,0,0.331,0.152,0.0,0.64,0.192,74.958,audio_features,488HG8lR11JswT2YgcWGRB,spotify:track:488HG8lR11JswT2YgcWGRB,https://api.spotify.com/v1/tracks/488HG8lR11JswT2YgcWGRB,https://api.spotify.com/v1/audio-analysis/488HG8lR11JswT2YgcWGRB,230400,4,Meek Mill & Lil Uzi Vert,Blue Notes 2 (feat. Lil Uzi Vert),3
112,0.596,0.65,9,-5.167,1,0.337,0.138,0.0,0.14,0.188,133.997,audio_features,4lUmnwRybYH7mMzf16xB0y,spotify:track:4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/tracks/4lUmnwRybYH7mMzf16xB0y,https://api.spotify.com/v1/audio-analysis/4lUmnwRybYH7mMzf16xB0y,257428,4,Lil Baby & Lil Durk & Travis Scott,Hats Off (feat. Travis Scott),3
113,0.667,0.582,11,-5.791,0,0.267,0.00466,0.0,0.124,0.141,121.972,audio_features,0UTyLmkQgPOEIz95OVAJTR,spotify:track:0UTyLmkQgPOEIz95OVAJTR,https://api.spotify.com/v1/tracks/0UTyLmkQgPOEIz95OVAJTR,https://api.spotify.com/v1/audio-analysis/0UTyLmkQgPOEIz95OVAJTR,316733,4,Baby Keem & Kendrick Lamar,range brothers (with Kendrick Lamar),3
114,0.833,0.498,10,-5.196,0,0.117,0.0493,0.0,0.119,0.259,139.928,audio_features,3yaYgjEFkRw3PVjW9mV1TO,spotify:track:3yaYgjEFkRw3PVjW9mV1TO,https://api.spotify.com/v1/tracks/3yaYgjEFkRw3PVjW9mV1TO,https://api.spotify.com/v1/audio-analysis/3yaYgjEFkRw3PVjW9mV1TO,153406,4,Smiley & Drake,Over The Top (feat. Drake),2
115,0.801,0.688,1,-4.594,1,0.396,0.144,0.0,0.107,0.5,162.928,audio_features,1MIGkQxcdAt2lDx6ySpsc5,spotify:track:1MIGkQxcdAt2lDx6ySpsc5,https://api.spotify.com/v1/tracks/1MIGkQxcdAt2lDx6ySpsc5,https://api.spotify.com/v1/audio-analysis/1MIGkQxcdAt2lDx6ySpsc5,157675,4,Jack Harlow & Pooh Shiesty,SUVs (Black on Black),3
116,0.797,0.631,3,-3.818,0,0.0786,0.0904,3.71e-06,0.0998,0.288,129.915,audio_features,40uMIn2zJLAQhNXghRjBed,spotify:track:40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/tracks/40uMIn2zJLAQhNXghRjBed,https://api.spotify.com/v1/audio-analysis/40uMIn2zJLAQhNXghRjBed,184213,4,Post Malone,Motley Crew,6
117,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,audio_features,2Rd4eJ4KwXQQn2sMSToyUM,spotify:track:2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/tracks/2Rd4eJ4KwXQQn2sMSToyUM,https://api.spotify.com/v1/audio-analysis/2Rd4eJ4KwXQQn2sMSToyUM,156091,4,Kanye West,Moon,4
118,0.88,0.427,9,-6.004,0,0.323,0.459,1.28e-06,0.119,0.623,103.542,audio_features,3Ho13bRS28xEvGvgW4LOFM,spotify:track:3Ho13bRS28xEvGvgW4LOFM,https://api.spotify.com/v1/tracks/3Ho13bRS28xEvGvgW4LOFM,https://api.spotify.com/v1/audio-analysis/3Ho13bRS28xEvGvgW4LOFM,180806,3,Sheff G & Polo G,On Go (feat. Polo G),3
119,0.663,0.432,8,-8.553,1,0.0382,0.448,2.62e-05,0.152,0.307,130.108,audio_features,5xyLeb2q1lxDf7hXKYlC1H,spotify:track:5xyLeb2q1lxDf7hXKYlC1H,https://api.spotify.com/v1/tracks/5xyLeb2q1lxDf7hXKYlC1H,https://api.spotify.com/v1/audio-analysis/5xyLeb2q1lxDf7hXKYlC1H,230881,4,YNW Melly & Lil Uzi Vert,Mind of Melvin (feat. Lil Uzi Vert),2
120,0.833,0.542,3,-8.32,0,0.0679,0.571,0.00112,0.111,0.237,132.001,audio_features,7MmBhKBQnaa0I8TaDJs9ia,spotify:track:7MmBhKBQnaa0I8TaDJs9ia,https://api.spotify.com/v1/tracks/7MmBhKBQnaa0I8TaDJs9ia,https://api.spotify.com/v1/audio-analysis/7MmBhKBQnaa0I8TaDJs9ia,219813,4,Baby Keem,issues,6
121,0.85,0.658,0,-5.558,1,0.221,0.139,0.0,0.063,0.832,144.445,audio_features,6ElfCM1XppU0YWkkFYh4s2,spotify:track:6ElfCM1XppU0YWkkFYh4s2,https://api.spotify.com/v1/tracks/6ElfCM1XppU0YWkkFYh4s2,https://api.spotify.com/v1/audio-analysis/6ElfCM1XppU0YWkkFYh4s2,193279,4,Ari Lennox,Pressure,3
122,0.903,0.535,9,-6.434,1,0.0742,0.297,0.0,0.345,0.508,130.022,audio_features,5SixeLvPsYpk7qq9lo5xYg,spotify:track:5SixeLvPsYpk7qq9lo5xYg,https://api.spotify.com/v1/tracks/5SixeLvPsYpk7qq9lo5xYg,https://api.spotify.com/v1/audio-analysis/5SixeLvPsYpk7qq9lo5xYg,148779,4,Chlöe,Have Mercy,2
123,0.806,0.557,9,-6.007,1,0.0767,0.184,0.0,0.168,0.815,113.033,audio_features,439zbDDCpOPntEFlZFHKbY,spotify:track:439zbDDCpOPntEFlZFHKbY,https://api.spotify.com/v1/tracks/439zbDDCpOPntEFlZFHKbY,https://api.spotify.com/v1/audio-analysis/439zbDDCpOPntEFlZFHKbY,158272,4,Syd & Smino,Right Track (feat. Smino),2
124,0.659,0.502,6,-11.088,0,0.405,0.556,5.46e-05,0.0953,0.497,199.891,audio_features,5VQagemEOLpJJikcLzDNYR,spotify:track:5VQagemEOLpJJikcLzDNYR,https://api.spotify.com/v1/tracks/5VQagemEOLpJJikcLzDNYR,https://api.spotify.com/v1/audio-analysis/5VQagemEOLpJJikcLzDNYR,182400,4,Tems,Crazy Tings,3
125,0.683,0.515,2,-6.668,1,0.101,0.0255,9.85e-05,0.209,0.158,145.963,audio_features,4uKjkPDGkkpOHxw152rM1g,spotify:track:4uKjkPDGkkpOHxw152rM1g,https://api.spotify.com/v1/tracks/4uKjkPDGkkpOHxw152rM1g,https://api.spotify.com/v1/audio-analysis/4uKjkPDGkkpOHxw152rM1g,145244,4,"Maxo Kream & Tyler, The Creator","Big Persona (feat. Tyler, The Creator)",6
126,0.891,0.324,1,-12.535,1,0.339,0.506,0.0,0.237,0.705,101.229,audio_features,0gbAII9Ly3qvCcCmYr1uLu,spotify:track:0gbAII9Ly3qvCcCmYr1uLu,https://api.spotify.com/v1/tracks/0gbAII9Ly3qvCcCmYr1uLu,https://api.spotify.com/v1/audio-analysis/0gbAII9Ly3qvCcCmYr1uLu,156049,4,Pote Baby,YAMS! [Geechee Mix],3
127,0.546,0.583,10,-8.029,0,0.278,0.309,0.0,0.124,0.412,139.808,audio_features,0OHCBD5hjjsxmr1z5PmfWY,spotify:track:0OHCBD5hjjsxmr1z5PmfWY,https://api.spotify.com/v1/tracks/0OHCBD5hjjsxmr1z5PmfWY,https://api.spotify.com/v1/audio-analysis/0OHCBD5hjjsxmr1z5PmfWY,102922,3,Yeat,Cmon,3
128,0.792,0.568,2,-7.288,1,0.158,0.0182,0.0,0.0818,0.166,75.777,audio_features,4nHfdOWjDBVMvQwD5tKvBU,spotify:track:4nHfdOWjDBVMvQwD5tKvBU,https://api.spotify.com/v1/tracks/4nHfdOWjDBVMvQwD5tKvBU,https://api.spotify.com/v1/audio-analysis/4nHfdOWjDBVMvQwD5tKvBU,167378,4,Cousin Stizz,Say Dat,6
129,0.793,0.818,8,-5.217,0,0.149,0.16,0.0,0.406,0.556,103.992,audio_features,2hWOnCuZo2Js7o0UbDa8m4,spotify:track:2hWOnCuZo2Js7o0UbDa8m4,https://api.spotify.com/v1/tracks/2hWOnCuZo2Js7o0UbDa8m4,https://api.spotify.com/v1/audio-analysis/2hWOnCuZo2Js7o0UbDa8m4,163787,4,Serena Isioma,HUH?,2
130,0.839,0.446,1,-12.169,1,0.389,0.0116,0.0,0.0994,0.251,120.008,audio_features,0bjZhofoOjWDUsz4TxJYNN,spotify:track:0bjZhofoOjWDUsz4TxJYNN,https://api.spotify.com/v1/tracks/0bjZhofoOjWDUsz4TxJYNN,https://api.spotify.com/v1/audio-analysis/0bjZhofoOjWDUsz4TxJYNN,192800,4,3ohBlack & Gunna,Paper Cuts (ft. Gunna),3
131,0.671,0.718,10,-5.718,0,0.265,0.161,3.04e-05,0.0906,0.735,100.006,audio_features,37d0TegvP0JpoAQcclpL3b,spotify:track:37d0TegvP0JpoAQcclpL3b,https://api.spotify.com/v1/tracks/37d0TegvP0JpoAQcclpL3b,https://api.spotify.com/v1/audio-analysis/37d0TegvP0JpoAQcclpL3b,158893,4,Kyle Dion,Parmesan,3
132,0.921,0.716,0,-8.336,1,0.324,0.007,0.0,0.0837,0.876,140.053,audio_features,7Mdh52hDgskxVIZXsJeQOC,spotify:track:7Mdh52hDgskxVIZXsJeQOC,https://api.spotify.com/v1/tracks/7Mdh52hDgskxVIZXsJeQOC,https://api.spotify.com/v1/audio-analysis/7Mdh52hDgskxVIZXsJeQOC,117429,4,Lil Kapow & Sadfriendd,YUKI,3
133,0.93,0.555,8,-9.838,1,0.0576,0.117,0.00265,0.0901,0.797,110.033,audio_features,6UncK8javG9GkvaURFYbxq,spotify:track:6UncK8javG9GkvaURFYbxq,https://api.spotify.com/v1/tracks/6UncK8javG9GkvaURFYbxq,https://api.spotify.com/v1/audio-analysis/6UncK8javG9GkvaURFYbxq,183273,4,grouptherapy. & Jadagrace,MAXED OUT,2
134,0.735,0.548,1,-7.065,1,0.0789,0.266,0.000744,0.121,0.685,92.021,audio_features,5lnGbJscVIS51agvkwT4xw,spotify:track:5lnGbJscVIS51agvkwT4xw,https://api.spotify.com/v1/tracks/5lnGbJscVIS51agvkwT4xw,https://api.spotify.com/v1/audio-analysis/5lnGbJscVIS51agvkwT4xw,157802,4,BAYLI,foreigner,1
135,0.448,0.428,6,-9.917,1,0.0921,0.662,6.06e-06,0.171,0.371,83.564,audio_features,2HSqwCmrdzGYPLi26mMtNG,spotify:track:2HSqwCmrdzGYPLi26mMtNG,https://api.spotify.com/v1/tracks/2HSqwCmrdzGYPLi26mMtNG,https://api.spotify.com/v1/audio-analysis/2HSqwCmrdzGYPLi26mMtNG,279240,4,Moses Sumney & Sam Gendel,Can't Believe It,5
136,0.726,0.489,11,-9.344,0,0.484,0.301,1.72e-05,0.263,0.447,115.195,audio_features,2zg3Y2hKzNeo2qIVXkbKUf,spotify:track:2zg3Y2hKzNeo2qIVXkbKUf,https://api.spotify.com/v1/tracks/2zg3Y2hKzNeo2qIVXkbKUf,https://api.spotify.com/v1/audio-analysis/2zg3Y2hKzNeo2qIVXkbKUf,137739,4,veggi & DijahSB,EXCEPTIONAL,3
137,0.713,0.737,8,-5.462,1,0.0894,0.265,7.22e-05,0.211,0.533,117.085,audio_features,5Dz6wdHlI45KAOBAfMSJRS,spotify:track:5Dz6wdHlI45KAOBAfMSJRS,https://api.spotify.com/v1/tracks/5Dz6wdHlI45KAOBAfMSJRS,https://api.spotify.com/v1/audio-analysis/5Dz6wdHlI45KAOBAfMSJRS,175417,4,Austin Millz & Aluna,Gold,2
138,0.888,0.43,4,-8.647,0,0.347,0.269,0.0,0.137,0.448,140.041,audio_features,0Nc9IKSP3I0e8NWuqJetKc,spotify:track:0Nc9IKSP3I0e8NWuqJetKc,https://api.spotify.com/v1/tracks/0Nc9IKSP3I0e8NWuqJetKc,https://api.spotify.com/v1/audio-analysis/0Nc9IKSP3I0e8NWuqJetKc,180000,4,ADÉ & GuiltyBeatz,Bradley Beal,3
139,0.71,0.463,6,-10.028,0,0.0541,0.13,5.68e-06,0.0979,0.242,122.953,audio_features,4203N60x0J2FmEwGuCpkde,spotify:track:4203N60x0J2FmEwGuCpkde,https://api.spotify.com/v1/tracks/4203N60x0J2FmEwGuCpkde,https://api.spotify.com/v1/audio-analysis/4203N60x0J2FmEwGuCpkde,153873,4,Toni Romiti & Jean Deaux,Patience (feat. Jean Deaux) - Bass Boosted Remix,6
140,0.799,0.66,1,-6.153,0,0.079,0.256,0.0,0.111,0.471,140.04,audio_features,02kDW379Yfd5PzW5A6vuGt,spotify:track:02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/tracks/02kDW379Yfd5PzW5A6vuGt,https://api.spotify.com/v1/audio-analysis/02kDW379Yfd5PzW5A6vuGt,195429,4,Internet Money & Gunna & Don Toliver & NAV,Lemonade,6
141,0.789,0.536,6,-6.862,1,0.242,0.41,0.0,0.129,0.437,81.039,audio_features,43PGPuHIlVOc04jrZVh9L6,spotify:track:43PGPuHIlVOc04jrZVh9L6,https://api.spotify.com/v1/tracks/43PGPuHIlVOc04jrZVh9L6,https://api.spotify.com/v1/audio-analysis/43PGPuHIlVOc04jrZVh9L6,165926,4,Polo G,RAPSTAR,3
143,0.84,0.45,9,-8.185,1,0.0893,0.26,2.9e-05,0.107,0.275,99.998,audio_features,56KAsTLcOQIVrcbfHrTua4,spotify:track:56KAsTLcOQIVrcbfHrTua4,https://api.spotify.com/v1/tracks/56KAsTLcOQIVrcbfHrTua4,https://api.spotify.com/v1/audio-analysis/56KAsTLcOQIVrcbfHrTua4,204000,4,Shotgun Willy & Yung Craka,Mexico,2
145,0.823,0.586,6,-6.606,0,0.2,0.114,0.0,0.193,0.347,125.971,audio_features,0PvFJmanyNQMseIFrU708S,spotify:track:0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/tracks/0PvFJmanyNQMseIFrU708S,https://api.spotify.com/v1/audio-analysis/0PvFJmanyNQMseIFrU708S,190476,4,Pop Smoke & Lil Baby & DaBaby,For The Night (feat. Lil Baby & DaBaby),3
146,0.861,0.396,9,-6.826,1,0.354,0.683,0.0,0.105,0.252,154.967,audio_features,27XMmSWSOXJ7eVb40tH93T,spotify:track:27XMmSWSOXJ7eVb40tH93T,https://api.spotify.com/v1/tracks/27XMmSWSOXJ7eVb40tH93T,https://api.spotify.com/v1/audio-analysis/27XMmSWSOXJ7eVb40tH93T,137667,4,347aidan,MEMORIES!,3
147,0.841,0.593,1,-7.846,1,0.0379,0.418,0.0,0.124,0.808,124.917,audio_features,5uEYRdEIh9Bo4fpjDd4Na9,spotify:track:5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/tracks/5uEYRdEIh9Bo4fpjDd4Na9,https://api.spotify.com/v1/audio-analysis/5uEYRdEIh9Bo4fpjDd4Na9,162803,4,Travis Scott & HVME,Goosebumps - Remix,1
